chem_id,predicted_1-octanol,predicted_butyl acetate,predicted_chloroform,predicted_cyclohexane,predicted_dichloromethane,predicted_triolein,predicted_n-hexane,predicted_n-octane,predicted_oleylalcohol,predicted_toluene,predicted_n-undecane
334.212@11.055,-0.20023907881503275,0.8509773635878164,0.6351262747340616,-1.0216548601697024,-0.28954981205565905,-0.20020611655960333,-0.9291024137904673,-0.8574909795200405,-0.5985819406439504,-0.5032411926406969,-1.1486449802094045
334.212@11.577,0.24209065844898495,-0.8725126157912314,0.5954401515833989,-1.8627165775786938,-0.5725015666306732,-0.35761052017775774,-0.9331792116486429,-1.2209215398457205,-0.48842908989383466,-0.7892600090212625,-1.1594433538936273
334.213@12.549,-0.8441310538962632,1.1256128768562368,-0.03784347649728965,-1.3987104196904299,1.4845454078466995,-0.9128782122706772,-0.8606320509552522,-0.44150515879000135,3.881032380952417,0.4597272995743922,-1.509889807591673
334.214@5.734,0.2563008486344615,1.1460894098696686,-0.6305260579519594,-1.9122884612999222,0.35750646840232064,-1.8028381179871862,-1.1471553302272588,,1.7436477474944714,-0.37183388188414945,-1.095091076429752
382.144@13.13,2.075273155214893,1.1289595902288376,2.1939444714639067,1.177118621312167,2.2749656664317297,1.6047268551508875,1.3304183951995543,1.4365542618844303,1.5918860173518683,1.712029218062602,1.1859338463918112
383.134@13.822,2.539273395162601,1.3010750194022278,2.5712335946062717,1.7841517823349509,2.352717863735745,1.923693957410414,1.740521096428928,1.6259043103152195,1.652694611156207,2.1604376791537225,1.522717209399623
396.158@9.908,2.4977377638718914,3.5343889917681275,2.9479370332310757,0.4111184393093995,2.9357327366441583,0.9492963492178269,-0.025771171750436805,-0.11642266166256407,1.7341620849433528,1.78693694737631,-0.033470127498091994
397.153@6.253,0.6068427821964982,0.36255728110644087,1.6009334361302492,-0.5620412097069165,0.9938434427713785,0.20817402645439875,-0.9025684272424933,-0.9083958738941641,0.11648971721319874,0.3549171224176096,-0.7205299707078988
397.154@6.247,0.6044169602177627,0.3696710293129284,1.5998765720255346,-0.5552060243036181,1.0247493437915594,0.21627153406829686,-0.9065240672420386,-0.9063313260273506,0.11944135188182813,0.3697344169401766,-0.7202613650028181
403.116@9.306,2.6151469744676605,3.3387774476910783,3.773651895030461,1.0993053333850022,3.3544401519995204,1.6418582989998898,0.6054250816849814,0.6690969588135613,1.8680565059475949,2.6180316874415137,0.7041983679504771
410.148@14.176,-0.2737665490165656,-0.8668592726792435,-0.19143135758363758,-1.956679704053039,-0.24725611105456885,-0.6969078538885062,-1.818555719406696,-1.88113186306974,-1.1435764223037808,-1.1848552285624976,-1.8376441696383912
427.883@11.985,0.8169718306781728,0.03106404676448883,-0.0009321615208050161,-2.048578900954062,-1.0190945047276745,-0.53100529302665,-1.6387368575225025,-2.1096626539464407,-0.23722157548780878,-1.5786322143661826,-1.9882808628614264
458.078@10.637,2.7661569753389985,2.9970268475845336,3.102970230293381,1.6079613141229256,3.031379173449568,1.7520972999597433,1.4480012301734384,1.4866223739586695,2.3357897026649725,2.6231539626718052,1.3511309573538761
